file,result,time
egcd2-ll_valuebound2_1,TRUE,8.747180527001547
ps4-ll_valuebound20_2,TRUE,8.85639834199901
geo2-ll_valuebound2_1,TRUE,14.897870434000652
ps5-ll_3,TRUE,10.130069607999758
ps6-ll_valuebound1_3,TRUE,10.089374698998654
cohendiv-ll_unwindbound100_2,TRUE,9.16149585399944
egcd2_3,TRUE,25.099534314000266
ps4-ll_unwindbound10_3,TRUE,9.560395289001463
cohendiv-ll_valuebound50_4,TRUE,23.60236968800018
ps4-ll_2,TRUE,8.804198163001274
freire2_unwindbound10_3,FALSE,29.65857760200015
geo2-ll2_1,TRUE,8.746153981999669
mono-crafted_11_1,TRUE,9.771236026999759
cohencu-ll_unwindbound5_2,TRUE,8.33972351599914
egcd2-ll_unwindbound5_6,TRUE,19.779189771001256
cohencu-ll_valuebound5_7,TRUE,9.231877857000654
ps6-ll_unwindbound10_2,TRUE,9.502090631000101
egcd-ll_unwindbound10_5,FALSE,22.5280475189993
cohencu-ll_valuebound2_5,TRUE,8.93033104099959
tree_del_rec_3,FALSE,12.316653973999564
bh2017-ex-add_2,TRUE,9.021659490001184
hard-ll_valuebound2_4,TRUE,16.30321090399957
cohencu-ll_unwindbound5_9,TRUE,23.810044501000448
divbin2_valuebound1_2,TRUE,15.291196682999725
mannadiv_unwindbound100_1,TRUE,7.8256202610009495
brs2f_1,FALSE,10.114788229000624
hard-ll_valuebound1_6,TRUE,9.772988018999968
dijkstra-u_unwindbound2_6,TRUE,7.730339724999794
ps4-ll_valuebound1_1,TRUE,8.858784694999486
prodbin-ll_unwindbound2_3,TRUE,6.100808436000079
ps5-ll_unwindbound1_3,FALSE,8.447071305001373
cohendiv-ll_unwindbound10_5,TRUE,7.815831840000101
fermat2-ll_unwindbound20_1,TRUE,9.68889865500023
cohencu_4,TRUE,7.46547694200126
sqrt1_2,TRUE,9.41804588299965
hard-ll_valuebound2_3,TRUE,8.200614536999637
cohencu-ll_unwindbound5_1,TRUE,6.414550886000143
egcd-ll_valuebound100_5,TRUE,18.451787730000433
cohencu-ll_unwindbound10_9,TRUE,22.40924119600095
cohencu_1,TRUE,5.836708176000684
dijkstra-u_valuebound2_6,TRUE,26.667008614000224
lcm1_unwindbound2_5,FALSE,6.394206381000913
egcd2-ll_valuebound50_2,TRUE,14.23164516200086
cohendiv-ll_unwindbound5_4,TRUE,9.381214858000021
freire2_unwindbound10_6,FALSE,29.605863610999222
prod4br-ll_valuebound1_3,TRUE,6.286069665000468
prod4br-ll_valuebound2_1,TRUE,8.471014761998958
geo2-ll_valuebound5_1,TRUE,7.044429589999709
benchmark24_conjunctive_1,TRUE,6.1435151799996675
egcd2-ll_valuebound2_4,TRUE,24.310297134999928
trex01-1_1,FALSE,5.455716918999315
egcd2-ll_unwindbound5_4,TRUE,17.009136041000602
ps4-ll_unwindbound2_3,TRUE,6.419637901000897
egcd-ll_valuebound10_3,TRUE,8.36687917299787
hard2_valuebound10_1,TRUE,9.13544502899822
cohencu-ll_unwindbound2_8,FALSE,9.650164435002807
cohencu-ll_valuebound20_7,TRUE,7.139335813997604
egcd2-ll_unwindbound5_3,TRUE,14.289118165997934
hard2_unwindbound5_5,TRUE,12.074857226998574
modnf_1,FALSE,10.465614848999394
ps4-ll_valuebound5_3,TRUE,6.660481077000441
ps2-ll_valuebound10_1,TRUE,6.736070258997643
egcd-ll_unwindbound5_5,FALSE,14.847275470001478
ps3-ll_1,TRUE,6.626229877998412
geo1-u2_unwindbound100_1,TRUE,6.962080707999121
dijkstra-u_valuebound2_1,TRUE,9.582582916998945
egcd2-ll_valuebound2_5,TRUE,19.39082740700178
